x,y,class
3.35926596648852,1.9150085189274046,-1
3.6959469215202256,1.561403555088236,1
3.45132300579894,1.9526103218730066,-1
3.0996656862100695,0.7099282572441072,1
2.5223436335675755,1.9842218390023003,-1
2.6626906696873327,0.06282744408434304,1
4.480094256744125,1.358849800803076,-1
3.361281192591637,0.5778054291562693,1
4.356627017802506,1.463497434559143,-1
3.2635140126436966,0.4573900797738366,1
2.658887194582369,0.5064132508344235,-1
4.136514968773773,0.19168085544397262,1
3.2737006170505927,1.9508371359143315,-1
2.87404987912027,0.17951585495307665,1
2.623130208386591,1.4932792968086281,-1
3.6528356612378383,1.2797872721739703,1
3.0509904362508093,1.7359411539621927,-1
3.7775597274059423,0.6639601276193026,1
2.6625067420428206,1.6090823981673477,-1
3.787469588017169,0.2462946445099201,1
3.142942755353496,1.9477595918262833,-1
3.2532596548377315,0.21958126488142682,1
4.168888135069666,0.8132100511693059,-1
2.6563884922338517,0.08469264539195587,1
2.862582564690964,1.1680298475811557,-1
4.232132902783345,0.044410584079494386,1
2.7347456304964277,1.9058354264773583,-1
3.472131543470968,0.40547206718007356,1
2.8325915495491305,1.2425468558412744,-1
3.5683319253265675,0.04228837897296445,1
3.0097886711053343,1.8415813204142948,-1
2.9113983238882946,0.33339757531609626,1
2.5440172380280117,1.7385109047267182,-1
2.8696946379378905,0.4250566426964202,1
2.5743869553363066,0.8101426383211638,-1
2.5701442768910416,0.0694408836812963,1
4.247558517659412,0.5070638611803455,-1
3.509584401165321,1.0852220560394508,1
2.5612689675533042,1.1956703425108623,-1
3.682117285854911,1.313573956578175,1
2.5978252984527304,0.7876456090539987,-1
3.185217512395882,0.15457977817650925,1
4.499234571316078,1.0076435620079045,-1
3.787089377152535,0.32556816862316973,1
2.608218924233011,0.8140359810980862,-1
3.8180054045096616,1.0313591680473675,1
3.9907513498136193,1.6459317864793486,-1
3.1257191210956496,0.5540367494723462,1
2.9833040182336634,1.5173050833446238,-1
3.864312398498374,0.04144360131138103,1
2.629585468598902,1.309002778175294,-1
3.2629137117891336,0.7176143331393907,1
3.0692035098373083,1.7759506140052017,-1
4.08598304629062,0.08286566049553179,1
4.131217058278828,0.9740360175320599,-1
3.6818003821521783,0.04422124514839165,1
4.218360707745326,0.7018269630111802,-1
2.7738627060606897,0.4202036571959056,1
4.49420178729531,1.8777791102743644,-1
2.953782431794112,0.4299247346631283,1
4.201385590428622,0.8704691768819499,-1
3.498927540027895,0.7648482888988715,1
3.817043101810497,1.5939878754549048,-1
3.5168684811208486,0.24949525964448704,1
3.2585918783195145,1.588713594166197,-1
3.440706548486336,1.6127011113085905,1
2.718395778352244,1.411183782498682,-1
3.787048703082443,0.5334799603773903,1
2.630446009898998,1.0533051980274837,-1
3.6624283123707855,1.0102020122058644,1
4.234332403632784,1.3897944941152007,-1
3.041366689362188,0.786016677613339,1
3.156460005888028,1.5915148521557467,-1
3.422864773188427,1.828906927018453,1
4.242427031438073,1.7113729072291946,-1
3.59765056891079,1.1583903202971961,1
2.728203009389415,1.6356485528592672,-1
3.626613343532936,1.7023356868370763,1
3.8470628076072186,1.4205686188180713,-1
2.9676895363353317,0.4273429629256884,1
2.641279829287815,0.6281746776339563,-1
3.3820578498885876,1.6714161226395603,1
2.8104508697935993,1.2372002335459107,-1
3.7449833650658144,0.18028447463333208,1
3.1826624412240934,1.712443732456946,-1
3.3207160453401174,0.4722244840020817,1
3.7456286435160377,1.5648691302216633,-1
3.8281622803011244,0.15814080375102546,1
2.5676817450169334,1.2771890626048479,-1
2.783834144918698,0.05423646498581136,1
4.499955570111581,1.8842472817034055,-1
3.7675052630902433,1.0788408483397556,1
2.5682309208561245,0.9201357647804775,-1
3.7177862847625915,0.16415636296823788,1
2.614420702046993,1.9154678183804585,-1
3.508226374951291,0.21717316902207462,1
4.474858099035327,0.5205065637798634,-1
2.954647870072515,0.274565002815762,1
3.9513380747583335,1.3013976515136834,-1
2.9428641057123217,0.5218329471613337,1
3.8682676518622414,1.9870456809829178,-1
3.664641357830263,0.8284313578780442,1
4.433766805641313,0.6369497514618414,-1
3.441242064977362,0.3634340212303153,1
2.836461665997456,1.8025915501690684,-1
4.072484897833315,0.7037796527320885,1
2.713406152629406,1.183651600544631,-1
3.1641499704443437,0.9309167572625887,1
2.632492827051787,1.5540660281165501,-1
3.678820940259655,0.038716801934122635,1
4.278393751356083,0.49881785758189223,-1
3.1150759368419685,0.4574790749354578,1
3.0405717050288175,1.3363783176563964,-1
3.572514944378022,0.1571250792026735,1
4.411401921041932,0.8647410906278226,-1
4.159844148117708,0.45492317276794125,1
3.2753053035242674,1.5806671972626827,-1
2.9794809908013877,0.4363295045805673,1
4.334542932608327,0.5090402447320823,-1
2.992828039747999,0.21680371369225626,1
2.5995330063785795,0.69627265225943,-1
3.841418842953817,0.5611865938974525,1
2.5301738709813937,0.9280711075226069,-1
3.4622019539973796,0.27587292796923624,1
4.454237878269551,0.5118627640043245,-1
3.498207046953948,0.0021147645338308596,1
4.43604300233941,1.3224770391994627,-1
3.7223300729041786,1.3410571298275333,1
2.5992944888686864,1.2224093557340163,-1
3.3681564316444494,0.0016909645899305659,1
2.7977017581931385,1.3602353080965286,-1
3.9128542869796155,1.039672287956575,1
4.3195492012232855,0.6327772431486236,-1
4.1646276424656135,0.4719473413445101,1
3.9682182847417327,1.1001993619227992,-1
3.9530565115870946,0.2566434507179025,1
2.943522469428876,1.4716967236694647,-1
3.506677653664127,0.42851053815966567,1
2.7819744986094026,1.9494406729365237,-1
3.732476701325158,1.2469019295912966,1
2.6490006387989857,1.2997196098831836,-1
3.836252282580797,0.9713039777066055,1
4.281481485687793,1.24399089656129,-1
3.5175189612189905,1.0835501977875335,1
4.125256130528878,1.5022986625555401,-1
3.3365333521142544,0.9654297960698941,1
2.657607142782039,1.6696529192392913,-1
3.068099804277908,0.4029590648125383,1
4.276321949557382,0.9001292195044011,-1
3.5681295371264428,1.0135815852407193,1
2.5625139676434268,1.6589226922903602,-1
3.735522388077378,1.2012477669464132,1
3.822217458238959,1.436102591223875,-1
3.7623150325551418,0.11094218055282301,1
3.8836879002546247,1.9273255638932154,-1
3.0664983988057353,0.34745050101665864,1
2.867856132298423,1.5321758471878404,-1
4.36196381405186,0.270173437204541,1
2.5866130685759368,1.657783943310401,-1
3.830290663458216,0.5816515434713627,1
2.7277470136244926,1.6896866171181695,-1
3.0146792482308102,0.3219326656593111,1
2.7682230806417527,1.8374859965999641,-1
3.4419840485683975,1.4381139051943452,1
3.390091345921949,1.9266288135661034,-1
3.598827650205849,0.6613319684530155,1
2.6441188356203176,1.8973338377809532,-1
3.9855493089990746,0.12406733611517096,1
2.508295466288626,0.2658801113713827,-1
3.7259991600747853,0.27024345509673053,1
2.6841251422314505,0.4913464241943264,-1
3.7593965386320294,0.34788480758672935,1
2.511841427801202,0.182836288577374,-1
2.818738172232377,0.16894743988150407,1
4.0730587232630135,1.5603063552598924,-1
3.2887631282115604,0.8338868149520038,1
3.11987674755434,1.8909889556991135,-1
3.7321485087587956,1.2871199168278153,1
4.362563159180586,1.4831192975823753,-1
3.969198132094249,0.9523737283982767,1
4.1070737714412795,1.6947152694959962,-1
3.097529057412526,0.5516864583678931,1
2.9644990531417905,1.5512788418145331,-1
3.276374833786737,0.9832006122386168,1
4.178040340930708,0.8866746964584762,-1
3.3095176526539314,0.4743102486782431,1
4.460355320779274,0.11869850521871794,-1
4.3378522785205105,0.09997917940496781,1
2.651600487386772,1.5970310685215474,-1
4.051991568993088,0.5912897246785684,1
4.29403827924696,1.718174109594414,-1
3.430494589238589,1.6405885697224594,1
3.1108782664468144,1.3578320921407039,-1
3.582877121717142,0.43312432400315526,1
4.0389395605148035,1.0834435908244164,-1
4.140289883690541,0.5850275447554671,1
2.6808362987030527,1.8032935572726876,-1
3.3935487820674775,1.1852072017433188,1
4.356425020289427,0.7532220210992573,-1
3.2884737244649194,0.6307777192289106,1
3.03093030072081,1.4378521066142889,-1
3.880084735489353,0.34813741784484376,1
4.36153554222895,1.583452389960601,-1
4.049035319983498,0.42471111374113635,1
2.815740915824383,1.3748684872332388,-1
3.6413912825921146,1.1371081395036233,1
4.1289138294157555,1.1941796911203035,-1
3.6236985165823783,0.5290955423827342,1
2.5438638002378866,1.9932618056487794,-1
4.292607644767448,0.2916258120018116,1
4.1843850405597545,1.6197754999806864,-1
3.62051566193086,0.31740501400842125,1
4.305785657362162,0.8564343768046792,-1
3.877663297131444,1.1404940544618625,1
3.7121033240221775,1.9694482004223568,-1
3.4293028956736737,1.2340594381692631,1
4.199326975360933,0.8899350362955969,-1
3.8221559687645095,0.09556606687599745,1
2.9786776768388856,1.8567644265974728,-1
3.641996218169256,0.5966357241318514,1
4.008100137603102,1.8364690879428958,-1
3.6053093266493255,0.6205876005015054,1
2.573183269452098,1.7782648406941743,-1
3.6087074547385827,0.756539419740802,1
4.384857194605258,1.5239620389737185,-1
3.7405144487003517,0.27651880233797876,1
4.4217328163107545,1.3205079527057793,-1
3.505616324189688,0.47846504877353735,1
2.657861640253567,1.8625756679302394,-1
3.057654972930914,0.0977698696403213,1
3.0099447287259986,1.2370203937509805,-1
3.6240334953730233,1.19645609721214,1
2.656408008240666,1.2586279343249775,-1
3.4071963273032893,0.2353578927098361,1
4.454307400833067,1.0902367798110213,-1
3.511752974181595,0.15253649416870352,1
4.349268863871893,0.8221792498732543,-1
4.25383333143229,0.1308645588165438,1
2.764612668870825,1.3055692329828479,-1
3.398741242085297,0.6814826044279769,1
2.840741357271157,1.8335326701753627,-1
4.023410072285874,0.8744459441122248,1
2.516495828391613,1.968888014101619,-1
3.7518231285802175,1.4190958307669665,1
3.9217094374646715,1.8517909662569216,-1
4.322536417431329,0.06501088432029078,1
2.96660813819799,1.0280171939510294,-1
3.3329175522633614,1.480031791489887,1
2.9961812310568003,1.6331361874962693,-1
3.5966543039920325,0.2688068569490847,1
2.9499390926796796,1.2068986514437856,-1
3.013408892165722,0.5799809869634638,1
4.348134785292379,0.6679806791632903,-1
2.9738454241690473,0.36493986738973194,1
4.3841725742926405,1.6496086952858633,-1
3.913112456417325,1.102631500371566,1
3.8316356564316747,1.5704210602268827,-1
2.689942881046875,0.095386005088548,1
2.688597105910225,0.43042866657452494,-1
3.0888734791143277,0.9790117340906155,1
2.8660216927541455,1.5181106476784145,-1
4.012194212107611,0.49639342998559477,1
4.497100730833,0.4358845429820788,-1
3.2384172168904186,1.0372048687919249,1
3.8514611573401196,1.5580772342106444,-1
3.4706091357839326,1.1666903017317927,1
2.5133317175004146,1.946117531975278,-1
3.6458364038509403,0.5359686682247746,1
3.113283443423674,1.8065515739121305,-1
3.8856555269035686,0.9390801836686227,1
4.261808292880308,0.857872639445824,-1
3.5661284792449535,0.007074070815234368,1
2.791352470016019,1.9563696264730195,-1
3.485133845425291,0.26944093740076913,1
4.379322062999337,1.7229328305433913,-1
3.5868305177095,0.5249735748473785,1
2.75927985748355,1.1442467182618001,-1
3.315673971228135,0.5838771914175782,1
2.6589862097984955,1.2541441867681924,-1
3.1995984118473357,0.1432081506914995,1
2.968737934593321,1.9394144172079641,-1
3.487289894822565,0.685086128497385,1
2.7768416152056212,0.698608271404499,-1
3.6441194099857426,1.4406991802110733,1
2.555986609756065,1.0427839989624708,-1
3.768644632798501,0.2619398123020271,1
3.9386454797626724,1.2414004825240397,-1
3.85968740718885,0.9333556683309292,1
4.391404821965389,0.9787980915160501,-1
3.512302871733689,1.2993741627043156,1
2.5176088611718344,1.1425491070928142,-1
3.4894429687627264,0.20750092541444176,1
4.269266317006966,0.688333971067477,-1
2.8644861828923585,0.09155123381045427,1
3.922242523539265,1.5993597505818178,-1
3.5839126473909513,0.882568664902508,1
4.456639160618516,0.9113570291094295,-1
3.4573481444009264,1.910813931490481,1
3.19550242584251,1.6155019197392924,-1
3.501818367843253,1.652283895212061,1
2.938796709157784,0.9800437712111285,-1
3.797912332793109,0.21905525687841343,1
2.8736074164522405,1.7278221214648013,-1
3.905279082303794,0.4430317393456362,1
4.2256799555833675,1.8140305738624836,-1
3.4820773845758977,1.0174246793653103,1
4.465676725136739,0.30304822743596294,-1
2.969874012936443,0.20694205407791655,1
2.7787511219177485,1.0404166778390964,-1
3.3036883127598484,1.1983662475231616,1
2.976069206638539,1.4794394183813184,-1
3.482329118102199,1.5818200791916954,1
3.766354079089686,1.7162982976529915,-1
2.9700396442116057,0.343863369068828,1
2.827518779874741,1.64718828604834,-1
4.2407299696743745,0.029428398178032777,1
4.2254898350690295,1.66581959344561,-1
2.8179822167157607,0.09475979297943948,1
4.201147237072595,1.6024126664674878,-1
3.4874521310404196,0.06427806496002031,1
2.544396650888987,1.2802015214232239,-1
3.815613459082302,0.16537440356366595,1
4.321630885467385,0.6657952766081134,-1
2.696205771497529,0.19093329355596156,1
4.438510735214761,0.9485428712175445,-1
3.332377711126727,1.363435435823545,1
4.421754625066448,0.6437587851608266,-1
3.0900247907023948,0.25135903983990104,1
4.45321290713622,0.7730403542527449,-1
3.4862344093092537,0.318431646114574,1
2.7427092388211283,1.447077637749321,-1
4.052146669558997,0.6647245128297867,1
4.2743987405475705,1.4504746853031838,-1
4.335016894394895,0.16646581350808742,1
2.7463984287040333,0.594199764235487,-1
3.2062479817006904,1.3252760236710774,1
4.469312980208882,0.9389064193186099,-1
2.67024791743917,0.11328405382597606,1
4.465896779558507,0.9931356403777654,-1
3.7743919428954706,0.9429693892566473,1
2.5719752084203584,1.7567548021453614,-1
4.16832121666314,0.25828747014514475,1
2.9688227276846995,1.703677469587177,-1
3.245437042700088,0.13238827885576154,1
4.472522146532471,1.7145080033573754,-1
3.5845812438228757,0.02905937946389936,1
4.0906163395341775,1.9925926330103714,-1
4.2482789141607284,0.26282207274451985,1
2.762939297445419,0.639502095930349,-1
4.09079998535796,0.22705183193614298,1
2.668463639922096,1.1527115684212361,-1
3.0287394186038465,0.04750254945402155,1
4.365983389893975,0.863075551211977,-1
3.3045823338662332,0.8778920479566581,1
2.6806341385782604,0.8386468787887673,-1
3.7074391780241522,0.6753602273887849,1
4.34615438405346,0.4020763808919612,-1
3.3597214520976255,0.9830791215309378,1
4.069419061023353,1.2121983759598083,-1
3.612190550789043,0.16206935152333735,1
4.382823369350545,0.3607528188304414,-1
3.765180500261005,0.6762988741157112,1
2.784100789077687,1.7791167742987077,-1
3.933338532272555,0.9155556348668357,1
3.1918908470121377,1.7981600217460558,-1
3.448777820635283,1.8964961498228585,1
4.246104443199668,0.7138625138254786,-1
4.271665385780718,0.20546217827394586,1
2.6222322423528315,0.5916691203107789,-1
3.3910373525098203,0.6293264657862989,1
3.128648589589988,1.9822223022466456,-1
3.699910162562324,1.2441992626234328,1
2.6484675219014653,0.5957493336538497,-1
3.685853268411664,0.9690780575973483,1
2.83965686103552,1.9195319334634495,-1
3.5575027486093105,0.189503752880529,1
4.251881060762712,0.7718528482966578,-1
3.7737749377446654,0.20465149675132044,1
3.841363809648792,1.9112170561136392,-1
3.6206190271166445,1.0827610309319362,1
2.982048316386901,1.984737018830866,-1
4.140335470575846,0.17398125333702352,1
4.141368669148889,1.1213402446028211,-1
3.9373559754307488,0.3405680161501923,1
2.5675680167622215,1.059781744800749,-1
3.210744931674564,0.12783800160961123,1
2.9564489106159684,1.8393839903512794,-1
2.61174758375917,0.0022162238063230255,1
3.8837226726049963,1.7302371762226683,-1
4.308668264691551,0.16077975316749749,1
2.9975235047755184,1.3030414033340227,-1
3.46970864183266,0.9522586226501597,1
4.362377324314696,1.2927322715885512,-1
3.2777546181997343,0.5347498920758647,1
3.7490031211419295,1.8037336429146305,-1
3.6091182169367464,1.0476000641166718,1
2.9525295295381024,1.912558821519669,-1
3.0999792292110975,0.9208560260351695,1
2.5420934721047357,0.8375261994462928,-1
2.8628867814946233,0.7169790926881552,1
4.196538682134863,1.819436473648778,-1
2.9848144984641696,0.8921169130266202,1
2.5038383500674772,1.4981675585623362,-1
3.7118305109722813,1.156470557856366,1
2.6860277017557657,0.5900893632091948,-1
4.13989531351638,0.5945538732462259,1
4.333160753020083,1.404077330001602,-1
3.5228537169370764,0.9570587748504227,1
2.62780845358313,1.3864745942979497,-1
4.140495561363101,0.6676148838338714,1
3.137417707121881,1.4314309448543887,-1
3.285236432114364,0.7674154495103327,1
4.183000083202427,1.2897518484386712,-1
4.091026328416982,0.7988722245759665,1
2.874359350660354,0.9155086471723641,-1
3.3966206961215235,0.6470876066725435,1
4.455729574060433,1.6074844953532863,-1
4.185489413037549,0.020613181914741485,1
4.304258881139191,0.8565751232152281,-1
2.938768487156943,0.5274580552111476,1
3.530921150855506,1.9503318986911982,-1
3.774739752881782,0.39457678027330534,1
3.970359408245124,1.7615271905897019,-1
3.422565984678339,1.1697151761225035,1
2.5662953914473006,1.3250390614114165,-1
3.24400304498284,0.27006162343313234,1
4.471494212332004,1.5035306059331666,-1
2.7480288224312948,0.3966540657322446,1
4.16251899883573,0.8992481022823084,-1
3.7614585155507205,1.1259499645708015,1
2.6949876005173845,1.9646958219442303,-1
3.4381558967860326,1.0167339336744228,1
2.7716478926065022,0.7662541296242837,-1
2.697949833305479,0.045084653553030485,1
4.174566418142169,1.5316140775660425,-1
3.2165280958752813,1.1531568731623074,1
3.7146498196015827,1.866097672842744,-1
3.270735553468106,1.266305807760072,1
2.515905427620531,0.9759704498990749,-1
4.033421294515491,0.35924079911694773,1
4.435725296296035,1.330280136627835,-1
3.0714235504777068,1.0276359151270653,1
4.346380591782167,1.6025393451877248,-1
3.169805917168137,0.555609983560464,1
3.029895376393267,1.2040627798686447,-1
3.5395112015561705,1.0306691372534948,1
4.100799373922936,0.9715266528257864,-1
4.1765085130441495,0.3551614876888487,1
4.177881231782338,1.4008429831562972,-1
2.859455072162395,0.40579595324099604,1
3.6089296443211314,1.9316270959326598,-1
4.378585659413686,0.1975138736716291,1
2.5330575178346106,1.0403518365986222,-1
3.7862922745725154,1.0576904657096688,1
2.622297945593419,0.6060470210201565,-1
4.344450604098874,0.23322581811506593,1
2.6900885325767234,0.94693805448067,-1
3.720083766151318,1.215227858431865,1
3.160936016128879,1.5779130655320461,-1
4.2435219962023005,0.4059478666386356,1
3.0968714785256823,1.2973898291340926,-1
3.81083418569332,0.5534222686155061,1
2.9322829925528446,1.87625645937643,-1
3.217034043087656,0.5827784434918646,1
2.820437660985089,1.2943038935091384,-1
3.8710429372855097,0.6446382641900799,1
4.4956739598054,0.5740103964406968,-1
3.417176182057963,0.3062076902856794,1
2.5592727876058077,0.8198653163479017,-1
2.9252380734027135,0.2554771137656142,1
4.4080614582010815,1.499797783905168,-1
3.04313600896916,0.21443228517826585,1
3.201956957238849,1.6799815463674015,-1
2.7958573777717133,0.5118036482932324,1
2.6732793222001776,0.5521156862727179,-1
3.462307445725275,0.8994137521547978,1
3.033181187326043,1.4129284412992567,-1
3.480822912025561,1.9425725376671794,1
2.5068362686679255,0.8182269355813472,-1
4.351241232695505,0.11309130250956034,1
2.6300727519153932,1.2150912653011332,-1
3.905319122883892,0.32446781494132204,1
2.6329541105926415,1.2867326425424637,-1
3.1657167476358596,0.34968392886704613,1
2.5985103290551255,0.9156592484177715,-1
3.661941011965509,1.1981149102852873,1
3.0574395921863697,1.6357750059621345,-1
2.8829127169683204,0.013484271494460742,1
3.752346723467565,1.5934609390429422,-1
4.163844796354434,0.46394796300406616,1
4.293123226500175,1.1337368038395823,-1
3.495002142540482,1.9361131990450715,1
4.120403232896451,1.2428363561283884,-1
3.2825251840852716,0.6696933230034292,1
4.332233240410441,1.340721725143846,-1
3.041423257481821,0.21105644276719082,1
2.533732369140596,1.6893312082825394,-1
3.75592519734659,0.14974816072061126,1
2.6538794878173757,1.060076933078903,-1
3.509659107182041,1.823781829943767,1
4.199972630781943,0.65270926795634,-1
3.1384727495516325,0.7118155741467989,1
4.0329563948346285,1.9863755771724023,-1
3.8620489597830874,0.5922781498625267,1
2.718683234724645,0.7275601503918205,-1
3.027375104542267,0.6605377458046506,1
2.73115205129987,1.9695915159342237,-1
3.91953837000968,0.23363129430050167,1
2.501328132383608,1.950982941812268,-1
3.3396449084596442,0.9587137315970524,1
4.230085355256433,0.811343395330498,-1
3.8301008707114477,0.45785447572174,1
4.384506676568617,1.9918921408751522,-1
3.7208110144896804,1.237337593210038,1
4.234467997666389,1.9359913500593489,-1
3.182048061351083,1.2843769150747506,1
4.493253262762633,1.5627721513416102,-1
3.1032374146920843,1.0190618290452322,1
